Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
28294,Florida,US,2020-01-25,0,0
28295,Florida,US,2020-01-26,0,0
28296,Florida,US,2020-01-27,0,0
28297,Florida,US,2020-01-28,0,0
28298,Florida,US,2020-01-29,0,0
28299,Florida,US,2020-01-30,0,0
28300,Florida,US,2020-01-31,0,0
28301,Florida,US,2020-02-01,0,0
28302,Florida,US,2020-02-02,0,0
28303,Florida,US,2020-02-03,0,0
28304,Florida,US,2020-02-04,0,0
28305,Florida,US,2020-02-05,0,0
28306,Florida,US,2020-02-06,0,0
28307,Florida,US,2020-02-07,0,0
28308,Florida,US,2020-02-08,0,0
28309,Florida,US,2020-02-09,0,0
28310,Florida,US,2020-02-10,0,0
28311,Florida,US,2020-02-11,0,0
28312,Florida,US,2020-02-12,0,0
28313,Florida,US,2020-02-13,0,0
28314,Florida,US,2020-02-14,0,0
28315,Florida,US,2020-02-15,0,0
28316,Florida,US,2020-02-16,0,0
28317,Florida,US,2020-02-17,0,0
28318,Florida,US,2020-02-18,0,0
28319,Florida,US,2020-02-19,0,0
28320,Florida,US,2020-02-20,0,0
28321,Florida,US,2020-02-21,0,0
28322,Florida,US,2020-02-22,0,0
28323,Florida,US,2020-02-23,0,0
28324,Florida,US,2020-02-24,0,0
28325,Florida,US,2020-02-25,0,0
28326,Florida,US,2020-02-26,0,0
28327,Florida,US,2020-02-27,0,0
28328,Florida,US,2020-02-28,0,0
28329,Florida,US,2020-02-29,0,0
28330,Florida,US,2020-03-01,0,0
28331,Florida,US,2020-03-02,0,0
28332,Florida,US,2020-03-03,0,0
28333,Florida,US,2020-03-04,0,0
28334,Florida,US,2020-03-05,0,0
28335,Florida,US,2020-03-06,0,0
28336,Florida,US,2020-03-07,0,0
28337,Florida,US,2020-03-08,0,0
28338,Florida,US,2020-03-09,0,0
28339,Florida,US,2020-03-10,15,2
28340,Florida,US,2020-03-11,28,2
28341,Florida,US,2020-03-12,35,2
28342,Florida,US,2020-03-13,50,2
28343,Florida,US,2020-03-14,76,3
28344,Florida,US,2020-03-15,115,4
28345,Florida,US,2020-03-16,155,5
28346,Florida,US,2020-03-17,216,6
28347,Florida,US,2020-03-18,314,7
28348,Florida,US,2020-03-19,417,9
28349,Florida,US,2020-03-20,563,10
28350,Florida,US,2020-03-21,659,13
28351,Florida,US,2020-03-22,1004,13
28352,Florida,US,2020-03-23,1227,18
28353,Florida,US,2020-03-24,1412,18
28354,Florida,US,2020-03-25,1682,23
28355,Florida,US,2020-03-26,2357,29
28356,Florida,US,2020-03-27,2900,35
28357,Florida,US,2020-03-28,3763,54
28358,Florida,US,2020-03-29,4246,56
28359,Florida,US,2020-03-30,5473,63
28360,Florida,US,2020-03-31,6741,85
28361,Florida,US,2020-04-01,6956,87
28362,Florida,US,2020-04-02,9008,164
28363,Florida,US,2020-04-03,10268,170
28364,Florida,US,2020-04-04,11537,195
28365,Florida,US,2020-04-05,12350,221
28366,Florida,US,2020-04-06,13324,236
28367,Florida,US,2020-04-07,14545,283
28368,Florida,US,2020-04-08,15456,309
28369,Florida,US,2020-04-09,16364,354
28370,Florida,US,2020-04-10,17531,390
28371,Florida,US,2020-04-11,18494,438
28372,Florida,US,2020-04-12,19895,461
28373,Florida,US,2020-04-13,21019,499
28374,Florida,US,2020-04-14,21628,571
28375,Florida,US,2020-04-15,22511,596
28376,Florida,US,2020-04-16,23343,668
28377,Florida,US,2020-04-17,24759,725
28378,Florida,US,2020-04-18,25492,748
28379,Florida,US,2020-04-19,26314,774
28380,Florida,US,2020-04-20,27059,822
28381,Florida,US,2020-04-21,27869,867
28382,Florida,US,2020-04-22,28309,893
28383,Florida,US,2020-04-23,29648,987
28384,Florida,US,2020-04-24,30533,1046
28385,Florida,US,2020-04-25,30839,1055
28386,Florida,US,2020-04-26,31532,1075
28387,Florida,US,2020-04-27,32138,1088
28388,Florida,US,2020-04-28,32848,1171
28389,Florida,US,2020-04-29,33193,1218
28390,Florida,US,2020-04-30,33690,1268
28391,Florida,US,2020-05-01,34728,1314
28392,Florida,US,2020-05-02,35463,1364
28393,Florida,US,2020-05-03,36078,1379
28394,Florida,US,2020-05-04,36897,1399
28395,Florida,US,2020-05-05,37439,1471
28396,Florida,US,2020-05-06,38002,1539
28397,Florida,US,2020-05-07,38828,1600
28398,Florida,US,2020-05-08,39199,1669
28399,Florida,US,2020-05-09,40001,1715
28400,Florida,US,2020-05-10,40596,1721
28401,Florida,US,2020-05-11,40982,1735
28402,Florida,US,2020-05-12,41923,1779
28403,Florida,US,2020-05-13,42402,1827
28404,Florida,US,2020-05-14,43210,1875
28405,Florida,US,2020-05-15,44138,1917
28406,Georgia,US,2020-01-22,0,0
28407,Georgia,US,2020-01-23,0,0
28408,Georgia,US,2020-01-24,0,0
28409,Georgia,US,2020-01-25,0,0
28410,Georgia,US,2020-01-26,0,0
28411,Georgia,US,2020-01-27,0,0
28412,Georgia,US,2020-01-28,0,0
28413,Georgia,US,2020-01-29,0,0
28414,Georgia,US,2020-01-30,0,0
28415,Georgia,US,2020-01-31,0,0
28416,Georgia,US,2020-02-01,0,0
28417,Georgia,US,2020-02-02,0,0
28418,Georgia,US,2020-02-03,0,0
28419,Georgia,US,2020-02-04,0,0
28420,Georgia,US,2020-02-05,0,0
28421,Georgia,US,2020-02-06,0,0
28422,Georgia,US,2020-02-07,0,0
28423,Georgia,US,2020-02-08,0,0
28424,Georgia,US,2020-02-09,0,0
28425,Georgia,US,2020-02-10,0,0
28426,Georgia,US,2020-02-11,0,0
28427,Georgia,US,2020-02-12,0,0
28428,Georgia,US,2020-02-13,0,0
28429,Georgia,US,2020-02-14,0,0
28430,Georgia,US,2020-02-15,0,0
28431,Georgia,US,2020-02-16,0,0
28432,Georgia,US,2020-02-17,0,0
28433,Georgia,US,2020-02-18,0,0
28434,Georgia,US,2020-02-19,0,0
28435,Georgia,US,2020-02-20,0,0
28436,Georgia,US,2020-02-21,0,0
28437,Georgia,US,2020-02-22,0,0
28438,Georgia,US,2020-02-23,0,0
28439,Georgia,US,2020-02-24,0,0
28440,Georgia,US,2020-02-25,0,0
28441,Georgia,US,2020-02-26,0,0
28442,Georgia,US,2020-02-27,0,0
28443,Georgia,US,2020-02-28,0,0
28444,Georgia,US,2020-02-29,0,0
28445,Georgia,US,2020-03-01,0,0
28446,Georgia,US,2020-03-02,0,0
28447,Georgia,US,2020-03-03,0,0
28448,Georgia,US,2020-03-04,0,0
28449,Georgia,US,2020-03-05,0,0
28450,Georgia,US,2020-03-06,0,0
28451,Georgia,US,2020-03-07,0,0
28452,Georgia,US,2020-03-08,0,0
28453,Georgia,US,2020-03-09,0,0
28454,Georgia,US,2020-03-10,17,0
28455,Georgia,US,2020-03-11,23,0
28456,Georgia,US,2020-03-12,31,1
28457,Georgia,US,2020-03-13,42,1
28458,Georgia,US,2020-03-14,66,1
28459,Georgia,US,2020-03-15,99,1
28460,Georgia,US,2020-03-16,121,1
28461,Georgia,US,2020-03-17,146,1
28462,Georgia,US,2020-03-18,199,3
28463,Georgia,US,2020-03-19,287,10
28464,Georgia,US,2020-03-20,420,13
28465,Georgia,US,2020-03-21,507,14
28466,Georgia,US,2020-03-22,621,25
28467,Georgia,US,2020-03-23,772,25
28468,Georgia,US,2020-03-24,1026,32
28469,Georgia,US,2020-03-25,1247,40
28470,Georgia,US,2020-03-26,1525,48
28471,Georgia,US,2020-03-27,2000,64
28472,Georgia,US,2020-03-28,2366,69
28473,Georgia,US,2020-03-29,2651,80
28474,Georgia,US,2020-03-30,2808,87
28475,Georgia,US,2020-03-31,3929,111
28476,Georgia,US,2020-04-01,4638,139
28477,Georgia,US,2020-04-02,5348,163
28478,Georgia,US,2020-04-03,5831,184
28479,Georgia,US,2020-04-04,6160,201
28480,Georgia,US,2020-04-05,6647,211
28481,Georgia,US,2020-04-06,7314,229
28482,Georgia,US,2020-04-07,8822,329
28483,Georgia,US,2020-04-08,9901,362
28484,Georgia,US,2020-04-09,10566,379
28485,Georgia,US,2020-04-10,11485,416
28486,Georgia,US,2020-04-11,12159,429
28487,Georgia,US,2020-04-12,12452,433
28488,Georgia,US,2020-04-13,13315,465
28489,Georgia,US,2020-04-14,14578,525
28490,Georgia,US,2020-04-15,14987,552
28491,Georgia,US,2020-04-16,15669,587
28492,Georgia,US,2020-04-17,17194,650
28493,Georgia,US,2020-04-18,17669,673
28494,Georgia,US,2020-04-19,18301,687
28495,Georgia,US,2020-04-20,19407,775
28496,Georgia,US,2020-04-21,19881,798
28497,Georgia,US,2020-04-22,21214,848
28498,Georgia,US,2020-04-23,21883,881
28499,Georgia,US,2020-04-24,22491,899
28500,Georgia,US,2020-04-25,23222,907
28501,Georgia,US,2020-04-26,23486,916
28502,Georgia,US,2020-04-27,24302,995
28503,Georgia,US,2020-04-28,24922,1036
28504,Georgia,US,2020-04-29,25775,1101
28505,Georgia,US,2020-04-30,26264,1132
28506,Georgia,US,2020-05-01,27489,1169
28507,Georgia,US,2020-05-02,28331,1177
28508,Georgia,US,2020-05-03,28665,1184
28509,Georgia,US,2020-05-04,29451,1246
28510,Georgia,US,2020-05-05,29998,1299
28511,Georgia,US,2020-05-06,30743,1327
28512,Georgia,US,2020-05-07,31618,1355
28513,Georgia,US,2020-05-08,32181,1400
28514,Georgia,US,2020-05-09,32588,1403
28515,Georgia,US,2020-05-10,33580,1406
28516,Georgia,US,2020-05-11,34002,1444
28517,Georgia,US,2020-05-12,34924,1498
28518,Georgia,US,2020-05-13,35427,1517
28519,Georgia,US,2020-05-14,35977,1545
28520,Georgia,US,2020-05-15,36772,1588
28521,Guam,US,2020-01-22,0,0
28522,Guam,US,2020-01-23,0,0
28523,Guam,US,2020-01-24,0,0
28524,Guam,US,2020-01-25,0,0
28525,Guam,US,2020-01-26,0,0
28526,Guam,US,2020-01-27,0,0
28527,Guam,US,2020-01-28,0,0
28528,Guam,US,2020-01-29,0,0
28529,Guam,US,2020-01-30,0,0
28530,Guam,US,2020-01-31,0,0
28531,Guam,US,2020-02-01,0,0
28532,Guam,US,2020-02-02,0,0
28533,Guam,US,2020-02-03,0,0
28534,Guam,US,2020-02-04,0,0
28535,Guam,US,2020-02-05,0,0
28536,Guam,US,2020-02-06,0,0
28537,Guam,US,2020-02-07,0,0
28538,Guam,US,2020-02-08,0,0
28539,Guam,US,2020-02-09,0,0
28540,Guam,US,2020-02-10,0,0
28541,Guam,US,2020-02-11,0,0
28542,Guam,US,2020-02-12,0,0
28543,Guam,US,2020-02-13,0,0
28544,Guam,US,2020-02-14,0,0
28545,Guam,US,2020-02-15,0,0
28546,Guam,US,2020-02-16,0,0
28547,Guam,US,2020-02-17,0,0
28548,Guam,US,2020-02-18,0,0
28549,Guam,US,2020-02-19,0,0
28550,Guam,US,2020-02-20,0,0
28551,Guam,US,2020-02-21,0,0
28552,Guam,US,2020-02-22,0,0
28553,Guam,US,2020-02-23,0,0
28554,Guam,US,2020-02-24,0,0
28555,Guam,US,2020-02-25,0,0
28556,Guam,US,2020-02-26,0,0
28557,Guam,US,2020-02-27,0,0
28558,Guam,US,2020-02-28,0,0
28559,Guam,US,2020-02-29,0,0
28560,Guam,US,2020-03-01,0,0
28561,Guam,US,2020-03-02,0,0
28562,Guam,US,2020-03-03,0,0
28563,Guam,US,2020-03-04,0,0
28564,Guam,US,2020-03-05,0,0
28565,Guam,US,2020-03-06,0,0
28566,Guam,US,2020-03-07,0,0
28567,Guam,US,2020-03-08,0,0
28568,Guam,US,2020-03-09,0,0
28569,Guam,US,2020-03-10,0,0
28570,Guam,US,2020-03-11,0,0
28571,Guam,US,2020-03-12,0,0
28572,Guam,US,2020-03-13,0,0
28573,Guam,US,2020-03-14,0,0
28574,Guam,US,2020-03-15,3,0
28575,Guam,US,2020-03-16,3,0
28576,Guam,US,2020-03-17,3,0
28577,Guam,US,2020-03-18,5,0
28578,Guam,US,2020-03-19,12,0
28579,Guam,US,2020-03-20,14,0
28580,Guam,US,2020-03-21,15,0
28581,Guam,US,2020-03-22,27,1
28582,Guam,US,2020-03-23,29,1
28583,Guam,US,2020-03-24,32,1
28584,Guam,US,2020-03-25,37,1
28585,Guam,US,2020-03-26,45,1
28586,Guam,US,2020-03-27,51,1
28587,Guam,US,2020-03-28,55,1
28588,Guam,US,2020-03-29,56,1
28589,Guam,US,2020-03-30,58,1
28590,Guam,US,2020-03-31,69,2
28591,Guam,US,2020-04-01,77,3
28592,Guam,US,2020-04-02,82,3
28593,Guam,US,2020-04-03,84,4
28594,Guam,US,2020-04-04,93,4
28595,Guam,US,2020-04-05,112,4
28596,Guam,US,2020-04-06,113,4
28597,Guam,US,2020-04-07,121,4
28598,Guam,US,2020-04-08,121,4
28599,Guam,US,2020-04-09,128,4
28600,Guam,US,2020-04-10,130,4
28601,Guam,US,2020-04-11,133,5
28602,Guam,US,2020-04-12,133,5
28603,Guam,US,2020-04-13,133,5
28604,Guam,US,2020-04-14,133,5
28605,Guam,US,2020-04-15,135,5
28606,Guam,US,2020-04-16,135,5
28607,Guam,US,2020-04-17,136,5
28608,Guam,US,2020-04-18,136,5
28609,Guam,US,2020-04-19,136,5
28610,Guam,US,2020-04-20,136,5
28611,Guam,US,2020-04-21,136,5
28612,Guam,US,2020-04-22,136,5
28613,Guam,US,2020-04-23,139,5
28614,Guam,US,2020-04-24,141,5
28615,Guam,US,2020-04-25,141,5
28616,Guam,US,2020-04-26,141,5
28617,Guam,US,2020-04-27,141,5
28618,Guam,US,2020-04-28,141,5
28619,Guam,US,2020-04-29,141,5
28620,Guam,US,2020-04-30,145,5
28621,Guam,US,2020-05-01,145,5
28622,Guam,US,2020-05-02,145,5
28623,Guam,US,2020-05-03,145,5
28624,Guam,US,2020-05-04,145,5
28625,Guam,US,2020-05-05,145,5
28626,Guam,US,2020-05-06,149,5
28627,Guam,US,2020-05-07,149,5
28628,Guam,US,2020-05-08,151,5
28629,Guam,US,2020-05-09,151,5
28630,Guam,US,2020-05-10,151,5
28631,Guam,US,2020-05-11,151,5
28632,Guam,US,2020-05-12,152,5
28633,Guam,US,2020-05-13,152,5
28634,Guam,US,2020-05-14,152,5
28635,Guam,US,2020-05-15,154,5
28636,Hawaii,US,2020-01-22,0,0
28637,Hawaii,US,2020-01-23,0,0
28638,Hawaii,US,2020-01-24,0,0
28639,Hawaii,US,2020-01-25,0,0
28640,Hawaii,US,2020-01-26,0,0
28641,Hawaii,US,2020-01-27,0,0
28642,Hawaii,US,2020-01-28,0,0
28643,Hawaii,US,2020-01-29,0,0
28644,Hawaii,US,2020-01-30,0,0
28645,Hawaii,US,2020-01-31,0,0
28646,Hawaii,US,2020-02-01,0,0
28647,Hawaii,US,2020-02-02,0,0
28648,Hawaii,US,2020-02-03,0,0
28649,Hawaii,US,2020-02-04,0,0
28650,Hawaii,US,2020-02-05,0,0
28651,Hawaii,US,2020-02-06,0,0
28652,Hawaii,US,2020-02-07,0,0
28653,Hawaii,US,2020-02-08,0,0
28654,Hawaii,US,2020-02-09,0,0
28655,Hawaii,US,2020-02-10,0,0
28656,Hawaii,US,2020-02-11,0,0
28657,Hawaii,US,2020-02-12,0,0
28658,Hawaii,US,2020-02-13,0,0
28659,Hawaii,US,2020-02-14,0,0
28660,Hawaii,US,2020-02-15,0,0
28661,Hawaii,US,2020-02-16,0,0
28662,Hawaii,US,2020-02-17,0,0
28663,Hawaii,US,2020-02-18,0,0
28664,Hawaii,US,2020-02-19,0,0
28665,Hawaii,US,2020-02-20,0,0
28666,Hawaii,US,2020-02-21,0,0
28667,Hawaii,US,2020-02-22,0,0
28668,Hawaii,US,2020-02-23,0,0
28669,Hawaii,US,2020-02-24,0,0
28670,Hawaii,US,2020-02-25,0,0
28671,Hawaii,US,2020-02-26,0,0
28672,Hawaii,US,2020-02-27,0,0
28673,Hawaii,US,2020-02-28,0,0
28674,Hawaii,US,2020-02-29,0,0
28675,Hawaii,US,2020-03-01,0,0
28676,Hawaii,US,2020-03-02,0,0
28677,Hawaii,US,2020-03-03,0,0
28678,Hawaii,US,2020-03-04,0,0
28679,Hawaii,US,2020-03-05,0,0
28680,Hawaii,US,2020-03-06,0,0
28681,Hawaii,US,2020-03-07,0,0
28682,Hawaii,US,2020-03-08,0,0
28683,Hawaii,US,2020-03-09,0,0
28684,Hawaii,US,2020-03-10,2,0
28685,Hawaii,US,2020-03-11,2,0
28686,Hawaii,US,2020-03-12,2,0
28687,Hawaii,US,2020-03-13,2,0
28688,Hawaii,US,2020-03-14,4,0
28689,Hawaii,US,2020-03-15,6,0
28690,Hawaii,US,2020-03-16,7,0
28691,Hawaii,US,2020-03-17,10,0
28692,Hawaii,US,2020-03-18,14,0
28693,Hawaii,US,2020-03-19,16,0
28694,Hawaii,US,2020-03-20,26,0
28695,Hawaii,US,2020-03-21,37,0
28696,Hawaii,US,2020-03-22,53,0
28697,Hawaii,US,2020-03-23,56,0
28698,Hawaii,US,2020-03-24,90,1
28699,Hawaii,US,2020-03-25,91,0
28700,Hawaii,US,2020-03-26,95,0
28701,Hawaii,US,2020-03-27,106,0
28702,Hawaii,US,2020-03-28,149,0
28703,Hawaii,US,2020-03-29,149,0
28704,Hawaii,US,2020-03-30,175,0
28705,Hawaii,US,2020-03-31,204,0
28706,Hawaii,US,2020-04-01,224,1
28707,Hawaii,US,2020-04-02,256,1
28708,Hawaii,US,2020-04-03,319,3
28709,Hawaii,US,2020-04-04,351,3
28710,Hawaii,US,2020-04-05,371,4
28711,Hawaii,US,2020-04-06,387,5
28712,Hawaii,US,2020-04-07,410,5
28713,Hawaii,US,2020-04-08,410,5
28714,Hawaii,US,2020-04-09,442,6
28715,Hawaii,US,2020-04-10,442,6
28716,Hawaii,US,2020-04-11,465,8
28717,Hawaii,US,2020-04-12,499,9
28718,Hawaii,US,2020-04-13,504,9
28719,Hawaii,US,2020-04-14,511,9
28720,Hawaii,US,2020-04-15,524,9
28721,Hawaii,US,2020-04-16,530,9
28722,Hawaii,US,2020-04-17,541,9
28723,Hawaii,US,2020-04-18,574,9
28724,Hawaii,US,2020-04-19,580,10
28725,Hawaii,US,2020-04-20,584,10
28726,Hawaii,US,2020-04-21,586,10
28727,Hawaii,US,2020-04-22,592,12
28728,Hawaii,US,2020-04-23,596,12
28729,Hawaii,US,2020-04-24,601,13
28730,Hawaii,US,2020-04-25,605,13
28731,Hawaii,US,2020-04-26,606,14
28732,Hawaii,US,2020-04-27,607,16
28733,Hawaii,US,2020-04-28,609,16
28734,Hawaii,US,2020-04-29,613,16
28735,Hawaii,US,2020-04-30,618,16
28736,Hawaii,US,2020-05-01,619,16
28737,Hawaii,US,2020-05-02,620,16
28738,Hawaii,US,2020-05-03,620,17
28739,Hawaii,US,2020-05-04,621,17
28740,Hawaii,US,2020-05-05,625,17
28741,Hawaii,US,2020-05-06,626,17
28742,Hawaii,US,2020-05-07,629,17
28743,Hawaii,US,2020-05-08,629,17
28744,Hawaii,US,2020-05-09,631,17
28745,Hawaii,US,2020-05-10,632,17
28746,Hawaii,US,2020-05-11,634,17
28747,Hawaii,US,2020-05-12,635,17
28748,Hawaii,US,2020-05-13,638,17
28749,Hawaii,US,2020-05-14,637,17
28750,Hawaii,US,2020-05-15,638,17
28751,Idaho,US,2020-01-22,0,0
28752,Idaho,US,2020-01-23,0,0
28753,Idaho,US,2020-01-24,0,0
28754,Idaho,US,2020-01-25,0,0
28755,Idaho,US,2020-01-26,0,0
28756,Idaho,US,2020-01-27,0,0
28757,Idaho,US,2020-01-28,0,0
28758,Idaho,US,2020-01-29,0,0
28759,Idaho,US,2020-01-30,0,0
28760,Idaho,US,2020-01-31,0,0
28761,Idaho,US,2020-02-01,0,0
28762,Idaho,US,2020-02-02,0,0
28763,Idaho,US,2020-02-03,0,0
28764,Idaho,US,2020-02-04,0,0
28765,Idaho,US,2020-02-05,0,0
28766,Idaho,US,2020-02-06,0,0
28767,Idaho,US,2020-02-07,0,0
28768,Idaho,US,2020-02-08,0,0
28769,Idaho,US,2020-02-09,0,0
28770,Idaho,US,2020-02-10,0,0
28771,Idaho,US,2020-02-11,0,0
28772,Idaho,US,2020-02-12,0,0
28773,Idaho,US,2020-02-13,0,0
28774,Idaho,US,2020-02-14,0,0
28775,Idaho,US,2020-02-15,0,0
28776,Idaho,US,2020-02-16,0,0
28777,Idaho,US,2020-02-17,0,0
28778,Idaho,US,2020-02-18,0,0
28779,Idaho,US,2020-02-19,0,0
28780,Idaho,US,2020-02-20,0,0
28781,Idaho,US,2020-02-21,0,0
28782,Idaho,US,2020-02-22,0,0
28783,Idaho,US,2020-02-23,0,0
28784,Idaho,US,2020-02-24,0,0
28785,Idaho,US,2020-02-25,0,0
28786,Idaho,US,2020-02-26,0,0
28787,Idaho,US,2020-02-27,0,0
28788,Idaho,US,2020-02-28,0,0
28789,Idaho,US,2020-02-29,0,0
28790,Idaho,US,2020-03-01,0,0
28791,Idaho,US,2020-03-02,0,0
28792,Idaho,US,2020-03-03,0,0
28793,Idaho,US,2020-03-04,0,0
28794,Idaho,US,2020-03-05,0,0
28795,Idaho,US,2020-03-06,0,0
28796,Idaho,US,2020-03-07,0,0
28797,Idaho,US,2020-03-08,0,0
28798,Idaho,US,2020-03-09,0,0
28799,Idaho,US,2020-03-10,0,0
28800,Idaho,US,2020-03-11,0,0
28801,Idaho,US,2020-03-12,0,0
28802,Idaho,US,2020-03-13,1,0
28803,Idaho,US,2020-03-14,2,0
28804,Idaho,US,2020-03-15,5,0
28805,Idaho,US,2020-03-16,5,0
28806,Idaho,US,2020-03-17,8,0
28807,Idaho,US,2020-03-18,9,0
28808,Idaho,US,2020-03-19,11,0
28809,Idaho,US,2020-03-20,23,0
28810,Idaho,US,2020-03-21,36,0
28811,Idaho,US,2020-03-22,42,0
28812,Idaho,US,2020-03-23,68,0
28813,Idaho,US,2020-03-24,81,0
28814,Idaho,US,2020-03-25,91,0
28815,Idaho,US,2020-03-26,146,3
28816,Idaho,US,2020-03-27,205,3
28817,Idaho,US,2020-03-28,234,4
28818,Idaho,US,2020-03-29,281,5
28819,Idaho,US,2020-03-30,340,6
28820,Idaho,US,2020-03-31,515,8
28821,Idaho,US,2020-04-01,566,9
28822,Idaho,US,2020-04-02,776,9
28823,Idaho,US,2020-04-03,891,9
28824,Idaho,US,2020-04-04,1022,10
28825,Idaho,US,2020-04-05,1078,10
28826,Idaho,US,2020-04-06,1101,10
28827,Idaho,US,2020-04-07,1170,13
28828,Idaho,US,2020-04-08,1210,15
28829,Idaho,US,2020-04-09,1232,18
28830,Idaho,US,2020-04-10,1354,24
28831,Idaho,US,2020-04-11,1396,25
28832,Idaho,US,2020-04-12,1407,27
28833,Idaho,US,2020-04-13,1426,27
28834,Idaho,US,2020-04-14,1464,33
28835,Idaho,US,2020-04-15,1473,39
28836,Idaho,US,2020-04-16,1587,41
28837,Idaho,US,2020-04-17,1609,41
28838,Idaho,US,2020-04-18,1655,43
28839,Idaho,US,2020-04-19,1668,44
28840,Idaho,US,2020-04-20,1672,45
28841,Idaho,US,2020-04-21,1736,48
28842,Idaho,US,2020-04-22,1766,51
28843,Idaho,US,2020-04-23,1836,54
28844,Idaho,US,2020-04-24,1870,54
28845,Idaho,US,2020-04-25,1887,56
28846,Idaho,US,2020-04-26,1897,56
28847,Idaho,US,2020-04-27,1897,56
28848,Idaho,US,2020-04-28,1952,60
28849,Idaho,US,2020-04-29,1952,60
28850,Idaho,US,2020-04-30,1984,60
28851,Idaho,US,2020-05-01,2015,63
28852,Idaho,US,2020-05-02,2061,64
28853,Idaho,US,2020-05-03,2061,64
28854,Idaho,US,2020-05-04,2106,64
28855,Idaho,US,2020-05-05,2127,65
28856,Idaho,US,2020-05-06,2158,66
28857,Idaho,US,2020-05-07,2178,67
28858,Idaho,US,2020-05-08,2178,67
28859,Idaho,US,2020-05-09,2205,67
28860,Idaho,US,2020-05-10,2230,67
28861,Idaho,US,2020-05-11,2260,70
28862,Idaho,US,2020-05-12,2293,69
28863,Idaho,US,2020-05-13,2293,69
28864,Idaho,US,2020-05-14,2351,72
28865,Idaho,US,2020-05-15,2351,72
28866,Illinois,US,2020-01-22,0,0
28867,Illinois,US,2020-01-23,0,0
28868,Illinois,US,2020-01-24,0,0
28869,Illinois,US,2020-01-25,0,0
28870,Illinois,US,2020-01-26,0,0
28871,Illinois,US,2020-01-27,0,0
28872,Illinois,US,2020-01-28,0,0
28873,Illinois,US,2020-01-29,0,0
28874,Illinois,US,2020-01-30,0,0
28875,Illinois,US,2020-01-31,0,0
28876,Illinois,US,2020-02-01,0,0
28877,Illinois,US,2020-02-02,0,0
28878,Illinois,US,2020-02-03,0,0
28879,Illinois,US,2020-02-04,0,0
28880,Illinois,US,2020-02-05,0,0
28881,Illinois,US,2020-02-06,0,0
28882,Illinois,US,2020-02-07,0,0
28883,Illinois,US,2020-02-08,0,0
28884,Illinois,US,2020-02-09,0,0
28885,Illinois,US,2020-02-10,0,0
28886,Illinois,US,2020-02-11,0,0
28887,Illinois,US,2020-02-12,0,0
28888,Illinois,US,2020-02-13,0,0
28889,Illinois,US,2020-02-14,0,0
28890,Illinois,US,2020-02-15,0,0
28891,Illinois,US,2020-02-16,0,0
28892,Illinois,US,2020-02-17,0,0
28893,Illinois,US,2020-02-18,0,0
28894,Illinois,US,2020-02-19,0,0
28895,Illinois,US,2020-02-20,0,0
28896,Illinois,US,2020-02-21,0,0
28897,Illinois,US,2020-02-22,0,0
28898,Illinois,US,2020-02-23,0,0
28899,Illinois,US,2020-02-24,0,0
28900,Illinois,US,2020-02-25,0,0
28901,Illinois,US,2020-02-26,0,0
28902,Illinois,US,2020-02-27,0,0
28903,Illinois,US,2020-02-28,0,0
28904,Illinois,US,2020-02-29,0,0
28905,Illinois,US,2020-03-01,0,0
28906,Illinois,US,2020-03-02,0,0
28907,Illinois,US,2020-03-03,0,0
28908,Illinois,US,2020-03-04,0,0
28909,Illinois,US,2020-03-05,0,0
28910,Illinois,US,2020-03-06,0,0
28911,Illinois,US,2020-03-07,0,0
28912,Illinois,US,2020-03-08,0,0
28913,Illinois,US,2020-03-09,0,0
28914,Illinois,US,2020-03-10,12,0
28915,Illinois,US,2020-03-11,25,0
28916,Illinois,US,2020-03-12,32,0
28917,Illinois,US,2020-03-13,46,0
28918,Illinois,US,2020-03-14,64,0
28919,Illinois,US,2020-03-15,93,0
28920,Illinois,US,2020-03-16,105,0
28921,Illinois,US,2020-03-17,161,1
28922,Illinois,US,2020-03-18,162,1
28923,Illinois,US,2020-03-19,422,4
28924,Illinois,US,2020-03-20,585,5
28925,Illinois,US,2020-03-21,753,6
28926,Illinois,US,2020-03-22,1049,9
28927,Illinois,US,2020-03-23,1285,12
28928,Illinois,US,2020-03-24,1537,16
28929,Illinois,US,2020-03-25,1865,19
28930,Illinois,US,2020-03-26,2538,26
28931,Illinois,US,2020-03-27,3024,34
28932,Illinois,US,2020-03-28,3491,47
28933,Illinois,US,2020-03-29,4596,66
28934,Illinois,US,2020-03-30,5056,73
28935,Illinois,US,2020-03-31,5994,99
28936,Illinois,US,2020-04-01,6980,141
28937,Illinois,US,2020-04-02,7695,163
28938,Illinois,US,2020-04-03,8904,210
28939,Illinois,US,2020-04-04,10357,244
28940,Illinois,US,2020-04-05,11259,274
28941,Illinois,US,2020-04-06,12262,307
28942,Illinois,US,2020-04-07,12271,308
28943,Illinois,US,2020-04-08,15078,462
28944,Illinois,US,2020-04-09,15079,462
28945,Illinois,US,2020-04-10,17887,597
28946,Illinois,US,2020-04-11,19180,677
28947,Illinois,US,2020-04-12,20852,720
28948,Illinois,US,2020-04-13,22025,798
28949,Illinois,US,2020-04-14,23248,868
28950,Illinois,US,2020-04-15,24593,949
28951,Illinois,US,2020-04-16,25734,1072
28952,Illinois,US,2020-04-17,27578,1132
